date,attr,value,a,b,c,d
20141127,WDF2,310,,,W,
20141127,WDF5,290,,,W,
20141127,WSF2,54,,,W,
20141127,WSF5,89,,,W,
20141127,WT01,1,,,W,
20141127,WT08,1,,,W,
20141128,TMAX,28,,,W,2400
20141128,TMIN,-16,,,W,2400
20141128,PRCP,0,,,W,2400
20141128,SNOW,0,,,W,
20141128,SNWD,0,,,W,
20141128,AWND,26,,,W,
20141128,WDF2,310,,,W,
20141128,WDF5,290,,,W,
20141128,WSF2,76,,,W,
20141128,WSF5,112,,,W,
20141129,TMAX,72,,,W,2400
20141129,TMIN,-27,,,W,2400
20141129,PRCP,0,,,W,2400
20141129,SNOW,0,,,W,
20141129,SNWD,0,,,W,
20141129,AWND,16,,,W,
20141129,WDF2,260,,,W,
20141129,WDF5,260,,,W,
20141129,WSF2,45,,,W,
20141129,WSF5,72,,,W,
20141130,TMAX,128,,,W,2400
20141130,TMIN,72,,,W,2400
20141130,PRCP,0,,,W,2400
20141130,SNOW,0,,,W,
20141130,SNWD,0,,,W,
20141130,AWND,19,,,W,
20141130,WDF2,250,,,W,
20141130,WDF5,250,,,W,
20141130,WSF2,58,,,W,
20141130,WSF5,103,,,W,
20141201,TMAX,183,,,W,2400
20141201,TMIN,56,,,W,2400
20141201,PRCP,23,,,W,2400
20141201,SNOW,0,,,W,
20141201,SNWD,0,,,W,
20141201,AWND,30,,,W,
20141201,WDF2,250,,,W,
20141201,WDF5,250,,,W,
20141201,WSF2,63,,,W,
20141201,WSF5,103,,,W,
20141202,TMAX,61,,,W,2400
20141202,TMIN,17,,,W,2400
20141202,PRCP,20,,,W,2400
20141202,SNOW,0,,,W,
20141202,SNWD,0,,,W,
20141202,AWND,41,,,W,
20141202,WDF2,60,,,W,
20141202,WDF5,60,,,W,
20141202,WSF2,76,,,W,
20141202,WSF5,116,,,W,
20141202,WT01,1,,,W,
20141202,WT08,1,,,W,
20141203,TMAX,78,,,W,2400
20141203,TMIN,50,,,W,2400
20141203,PRCP,15,,,W,2400
20141203,SNOW,0,,,W,
20141203,SNWD,0,,,W,
20141203,AWND,34,,,W,
20141203,WDF2,280,,,W,
20141203,WDF5,300,,,W,
20141203,WSF2,72,,,W,
20141203,WSF5,116,,,W,
20141203,WT01,1,,,W,
20141203,WT08,1,,,W,
20141204,TMAX,72,,,W,2400
20141204,TMIN,28,,,W,2400
20141204,PRCP,0,,,W,2400
20141204,SNOW,0,,,W,
20141204,SNWD,0,,,W,
20141204,AWND,26,,,W,
20141204,WDF2,280,,,W,
20141204,WDF5,280,,,W,
20141204,WSF2,58,,,W,
20141204,WSF5,85,,,W,
20141205,TMAX,67,,,W,2400
20141205,TMIN,11,,,W,2400
20141205,PRCP,130,,,W,2400
20141205,SNOW,0,,,W,
20141205,SNWD,0,,,W,
20141205,AWND,27,,,W,
20141205,WDF2,60,,,W,
20141205,WDF5,60,,,W,
20141205,WSF2,76,,,W,
20141205,WSF5,94,,,W,
20141205,WT01,1,,,W,
20141205,WT08,1,,,W,
20141206,TMAX,100,,,W,2400
20141206,TMIN,39,,,W,2400
20141206,PRCP,310,,,W,2400
20141206,SNOW,0,,,W,
20141206,SNWD,0,,,W,
20141206,AWND,18,,,W,
20141206,WDF2,10,,,W,
20141206,WDF5,20,,,W,
20141206,WSF2,76,,,W,
20141206,WSF5,134,,,W,
20141206,WT01,1,,,W,
20141206,WT08,1,,,W,
20141207,TMAX,56,,,W,2400
20141207,TMIN,-10,,,W,2400
20141207,PRCP,10,,,W,2400
20141207,SNOW,0,,,W,
20141207,SNWD,0,,,W,
20141207,AWND,53,,,W,
20141207,WDF2,30,,,W,
20141207,WDF5,10,,,W,
20141207,WSF2,112,,,W,
20141207,WSF5,179,,,W,
20141208,TMAX,28,,,W,2400
20141208,TMIN,-43,,,W,2400
20141208,PRCP,0,,,W,2400
20141208,SNOW,0,,,W,
20141208,SNWD,0,,,W,
20141208,AWND,51,,,W,
20141208,WDF2,70,,,W,
20141208,WDF5,70,,,W,
20141208,WSF2,89,,,W,
20141208,WSF5,130,,,W,
20141209,TMAX,56,,,W,2400
20141209,TMIN,22,,,W,2400
20141209,PRCP,645,,,W,2400
20141209,SNOW,0,,,W,
20141209,SNWD,0,,,W,
20141209,AWND,46,,,W,
20141209,WDF2,50,,,W,
20141209,WDF5,60,,,W,
20141209,WSF2,98,,,W,
20141209,WSF5,143,,,W,
20141209,WT01,1,,,W,
20141210,TMAX,44,,,W,2400
20141210,TMIN,0,,,W,2400
20141210,PRCP,20,,,W,2400
20141210,SNOW,25,,,W,
20141210,SNWD,0,,,W,
20141210,AWND,37,,,W,
20141210,WDF2,290,,,W,
20141210,WDF5,310,,,W,
20141210,WSF2,72,,,W,
20141210,WSF5,107,,,W,
20141210,WT01,1,,,W,
20141210,WT08,1,,,W,
20141211,TMAX,33,,,W,2400
20141211,TMIN,-5,,,W,2400
20141211,PRCP,3,,,W,2400
20141211,SNOW,0,T,,W,
20141211,SNWD,30,,,W,
20141211,AWND,34,,,W,
20141211,WDF2,270,,,W,
20141211,WDF5,260,,,W,
20141211,WSF2,76,,,W,
20141211,WSF5,112,,,W,
20141211,WT08,1,,,W,
20141212,TMAX,33,,,W,2400
20141212,TMIN,0,,,W,2400
20141212,PRCP,0,,,W,2400
20141212,SNOW,0,,,W,
20141212,SNWD,0,,,W,
20141212,AWND,36,,,W,
20141212,WDF2,300,,,W,
20141212,WDF5,300,,,W,
20141212,WSF2,67,,,W,
20141212,WSF5,112,,,W,
20141213,TMAX,67,,,W,2400
20141213,TMIN,11,,,W,2400
20141213,PRCP,0,,,W,2400
20141213,SNOW,0,,,W,
20141213,SNWD,0,,,W,
20141213,AWND,40,,,W,
20141213,WDF2,300,,,W,
20141213,WDF5,300,,,W,
20141213,WSF2,72,,,W,
20141213,WSF5,125,,,W,
20141214,TMAX,78,,,W,2400
20141214,TMIN,33,,,W,2400
20141214,PRCP,0,,,W,2400
20141214,SNOW,0,,,W,
20141214,SNWD,0,,,W,
20141214,AWND,27,,,W,
20141214,WDF2,310,,,W,
20141214,WDF5,300,,,W,
20141214,WSF2,58,,,W,
20141214,WSF5,89,,,W,
20141215,TMAX,89,,,W,2400
20141215,TMIN,28,,,W,2400
20141215,PRCP,0,,,W,2400
20141215,SNOW,0,,,W,
20141215,SNWD,0,,,W,
20141215,AWND,12,,,W,
20141215,WDF2,250,,,W,
20141215,WDF5,300,,,W,
20141215,WSF2,36,,,W,
20141215,WSF5,54,,,W,
20141216,TMAX,94,,,W,2400
20141216,TMIN,33,,,W,2400
20141216,PRCP,51,,,W,2400
20141216,SNOW,0,,,W,
20141216,SNWD,0,,,W,
20141216,AWND,17,,,W,
20141216,WDF2,110,,,W,
20141216,WDF5,150,,,W,
20141216,WSF2,54,,,W,
20141216,WSF5,63,,,W,
20141216,WT01,1,,,W,
20141216,WT08,1,,,W,
20141217,TMAX,122,,,W,2400
20141217,TMIN,56,,,W,2400
20141217,PRCP,5,,,W,2400
20141217,SNOW,0,,,W,
20141217,SNWD,0,,,W,
20141217,AWND,26,,,W,
20141217,WDF2,280,,,W,
20141217,WDF5,290,,,W,
20141217,WSF2,72,,,W,
20141217,WSF5,116,,,W,
20141217,WT01,1,,,W,
20141218,TMAX,56,,,W,2400
20141218,TMIN,28,,,W,2400
20141218,PRCP,0,,,W,2400
20141218,SNOW,0,,,W,
20141218,SNWD,0,,,W,
20141218,AWND,39,,,W,
20141218,WDF2,290,,,W,
20141218,WDF5,310,,,W,
20141218,WSF2,72,,,W,
20141218,WSF5,125,,,W,
20141219,TMAX,33,,,W,2400
20141219,TMIN,-5,,,W,2400
20141219,PRCP,0,,,W,2400
20141219,SNOW,0,,,W,
20141219,SNWD,0,,,W,
20141219,AWND,32,,,W,
20141219,WDF2,300,,,W,
20141219,WDF5,310,,,W,
20141219,WSF2,63,,,W,
20141219,WSF5,107,,,W,
20141220,TMAX,6,,,W,2400
20141220,TMIN,-10,,,W,2400
20141220,PRCP,0,,,W,2400
20141220,SNOW,0,,,W,
20141220,SNWD,0,,,W,
20141220,AWND,22,,,W,
20141220,WDF2,40,,,W,
20141220,WDF5,60,,,W,
20141220,WSF2,54,,,W,
20141220,WSF5,67,,,W,
20141221,TMAX,22,,,W,2400
20141221,TMIN,-5,,,W,2400
20141221,PRCP,0,T,,W,2400
20141221,SNOW,0,T,,W,
20141221,SNWD,0,,,W,
20141221,AWND,22,,,W,
20141221,WDF2,10,,,W,
20141221,WDF5,10,,,W,
20141221,WSF2,40,,,W,
20141221,WSF5,58,,,W,
20141221,WT08,1,,,W,
20141222,TMAX,67,,,W,2400
20141222,TMIN,17,,,W,2400
20141222,PRCP,10,,,W,2400
20141222,SNOW,0,,,W,
20141222,SNWD,0,,,W,
20141222,AWND,27,,,W,
20141222,WDF2,70,,,W,
20141222,WDF5,40,,,W,
20141222,WSF2,54,,,W,
20141222,WSF5,72,,,W,
20141222,WT01,1,,,W,
20141222,WT08,1,,,W,
20141223,TMAX,78,,,W,2400
20141223,TMIN,61,,,W,2400
20141223,PRCP,41,,,W,2400
20141223,SNOW,0,,,W,
20141223,SNWD,0,,,W,
20141223,AWND,37,,,W,
20141223,WDF2,70,,,W,
20141223,WDF5,80,,,W,
20141223,WSF2,76,,,W,
20141223,WSF5,116,,,W,
20141223,WT01,1,,,W,
20141224,TMAX,144,,,W,2400
20141224,TMIN,67,,,W,2400
20141224,PRCP,203,,,W,2400
20141224,SNOW,0,,,W,
20141224,SNWD,0,,,W,
20141224,AWND,26,,,W,
20141224,WDF2,70,,,W,
20141224,WDF5,180,,,W,
20141224,WSF2,54,,,W,
20141224,WSF5,76,,,W,
20141224,WT01,1,,,W,
20141225,TMAX,167,,,W,2400
20141225,TMIN,67,,,W,2400
20141225,PRCP,23,,,W,2400
20141225,SNOW,0,,,W,
20141225,SNWD,0,,,W,
20141225,AWND,43,,,W,
20141225,WDF2,290,,,W,
20141225,WDF5,300,,,W,
20141225,WSF2,89,,,W,
20141225,WSF5,143,,,W,
20141225,WT01,1,,,W,
20141226,TMAX,100,,,W,2400
20141226,TMIN,44,,,W,2400
20141226,PRCP,0,,,W,2400
20141226,SNOW,0,,,W,
20141226,SNWD,0,,,W,
20141226,AWND,26,,,W,
20141226,WDF2,290,,,W,
20141226,WDF5,250,,,W,
20141226,WSF2,58,,,W,
20141226,WSF5,81,,,W,
20141227,TMAX,128,,,W,2400
20141227,TMIN,67,,,W,2400
20141227,PRCP,0,,,W,2400
20141227,SNOW,0,,,W,
20141227,SNWD,0,,,W,
20141227,AWND,20,,,W,
20141227,WDF2,240,,,W,
20141227,WDF5,250,,,W,
20141227,WSF2,63,,,W,
20141227,WSF5,112,,,W,
20141228,TMAX,122,,,W,2400
20141228,TMIN,61,,,W,2400
20141228,PRCP,25,,,W,2400
20141228,SNOW,0,,,W,
20141228,SNWD,0,,,W,
20141228,AWND,26,,,W,
20141228,WDF2,240,,,W,
20141228,WDF5,250,,,W,
20141228,WSF2,67,,,W,
20141228,WSF5,98,,,W,
20141228,WT01,1,,,W,
20141228,WT08,1,,,W,
20141229,TMAX,67,,,W,2400
20141229,TMIN,11,,,W,2400
20141229,PRCP,0,,,W,2400
20141229,SNOW,0,,,W,
20141229,SNWD,0,,,W,
20141229,AWND,23,,,W,
20141229,WDF2,310,,,W,
20141229,WDF5,320,,,W,
20141229,WSF2,67,,,W,
20141229,WSF5,112,,,W,
20141230,TMAX,11,,,W,2400
20141230,TMIN,-21,,,W,2400
20141230,PRCP,0,,,W,2400
20141230,SNOW,0,,,W,
20141230,SNWD,0,,,W,
20141230,AWND,19,,,W,
20141230,WDF2,10,,,W,
20141230,WDF5,300,,,W,
20141230,WSF2,45,,,W,
20141230,WSF5,76,,,W,
20141231,TMAX,0,,,W,2400
20141231,TMIN,-27,,,W,2400
20141231,PRCP,0,,,W,2400
20141231,SNOW,0,,,W,
20141231,SNWD,0,,,W,
20141231,AWND,25,,,W,
20141231,WDF2,280,,,W,
20141231,WDF5,280,,,W,
20141231,WSF2,63,,,W,
20141231,WSF5,94,,,W,
20150101,TMAX,39,,,W,2400
20150101,TMIN,-27,,,W,2400
20150101,PRCP,0,,,W,2400
20150101,SNOW,0,,,W,
20150101,SNWD,0,,,W,
20150101,AWND,32,,,W,
20150101,WDF2,260,,,W,
20150101,WDF5,250,,,W,
20150101,WSF2,76,,,W,
20150101,WSF5,139,,,W,
20150102,TMAX,56,,,W,2400
20150102,TMIN,17,,,W,2400
20150102,PRCP,0,,,W,2400
20150102,SNOW,0,,,W,
20150102,SNWD,0,,,W,
20150102,AWND,32,,,W,
20150102,WDF2,260,,,W,
20150102,WDF5,310,,,W,
20150102,WSF2,67,,,W,
20150102,WSF5,112,,,W,
20150103,TMAX,56,,,W,2400
20150103,TMIN,6,,,W,2400
20150103,PRCP,180,,,W,2400
20150103,SNOW,0,T,,W,
20150103,SNWD,0,,,W,
20150103,AWND,29,,,W,
20150103,WDF2,80,,,W,
20150103,WDF5,70,,,W,
20150103,WSF2,54,,,W,
20150103,WSF5,81,,,W,
20150103,WT01,1,,,W,
20150103,WT08,1,,,W,
20150104,TMAX,133,,,W,2400
20150104,TMIN,50,,,W,2400
20150104,PRCP,76,,,W,2400
20150104,SNOW,0,,,W,
20150104,SNWD,0,,,W,
20150104,AWND,29,,,W,
20150104,WDF2,280,,,W,
20150104,WDF5,260,,,W,
20150104,WSF2,130,,,W,
20150104,WSF5,206,,,W,
20150104,WT01,1,,,W,
20150105,TMAX,94,,,W,2400
20150105,TMIN,-60,,,W,2400
20150105,PRCP,0,,,W,2400
20150105,SNOW,0,,,W,
20150105,SNWD,0,,,W,
20150105,AWND,47,,,W,
20150105,WDF2,280,,,W,
20150105,WDF5,300,,,W,
20150105,WSF2,107,,,W,
20150105,WSF5,170,,,W,
20150106,TMAX,-55,,,W,2400
20150106,TMIN,-71,,,W,2400
20150106,PRCP,13,,,W,2400
20150106,SNOW,13,,,W,
20150106,SNWD,0,,,W,
20150106,AWND,18,,,W,
20150106,WDF2,320,,,W,
20150106,WDF5,280,,,W,
20150106,WSF2,63,,,W,
20150106,WSF5,107,,,W,
20150106,WT08,1,,,W,
20150107,TMAX,-49,,,W,2400
20150107,TMIN,-127,,,W,2400
20150107,PRCP,0,,,W,2400
20150107,SNOW,0,,,W,
20150107,SNWD,30,,,W,
20150107,AWND,57,,,W,
20150107,WDF2,310,,,W,
20150107,WDF5,300,,,W,
20150107,WSF2,98,,,W,
20150107,WSF5,174,,,W,
20150108,TMAX,-60,,,W,2400
20150108,TMIN,-132,,,W,2400
20150108,PRCP,0,,,W,2400
20150108,SNOW,0,,,W,
20150108,SNWD,0,T,,W,
20150108,AWND,39,,,W,
20150108,WDF2,310,,,W,
20150108,WDF5,310,,,W,
20150108,WSF2,81,,,W,
20150108,WSF5,139,,,W,
20150109,TMAX,6,,,W,2400
20150109,TMIN,-71,,,W,2400
20150109,PRCP,18,,,W,2400
20150109,SNOW,38,,,W,
20150109,SNWD,0,T,,W,
20150109,AWND,39,,,W,
20150109,WDF2,280,,,W,
20150109,WDF5,290,,,W,
20150109,WSF2,94,,,W,
20150109,WSF5,134,,,W,
20150109,WT08,1,,,W,
20150110,TMAX,-49,,,W,2400
20150110,TMIN,-88,,,W,2400
20150110,PRCP,0,,,W,2400
20150110,SNOW,0,,,W,
20150110,SNWD,30,,,W,
20150110,AWND,36,,,W,
20150110,WDF2,250,,,W,
20150110,WDF5,230,,,W,
20150110,WSF2,81,,,W,
20150110,WSF5,112,,,W,
20150111,TMAX,28,,,W,2400
20150111,TMIN,-77,,,W,2400
20150111,PRCP,0,,,W,2400
20150111,SNOW,0,,,W,
20150111,SNWD,30,,,W,
20150111,AWND,27,,,W,
20150111,WDF2,230,,,W,
20150111,WDF5,250,,,W,
20150111,WSF2,63,,,W,
20150111,WSF5,107,,,W,
20150112,TMAX,39,,,W,2400
20150112,TMIN,17,,,W,2400
20150112,PRCP,91,,,W,2400
20150112,SNOW,0,T,,W,
20150112,SNWD,0,T,,W,
20150112,AWND,17,,,W,
20150112,WDF2,260,,,W,
20150112,WDF5,260,,,W,
20150112,WSF2,54,,,W,
20150112,WSF5,89,,,W,
20150112,WT01,1,,,W,
20150112,WT04,1,,,W,
20150113,TMAX,22,,,W,2400
20150113,TMIN,-82,,,W,2400
20150113,PRCP,0,,,W,2400
20150113,SNOW,0,,,W,
20150113,SNWD,0,,,W,
20150113,AWND,38,,,W,
20150113,WDF2,30,,,W,
20150113,WDF5,40,,,W,
20150113,WSF2,81,,,W,
20150113,WSF5,112,,,W,
20150114,TMAX,0,,,W,2400
20150114,TMIN,-88,,,W,2400
20150114,PRCP,0,,,W,2400
20150114,SNOW,0,,,W,
20150114,SNWD,0,,,W,
20150114,AWND,28,,,W,
20150114,WDF2,70,,,W,
20150114,WDF5,80,,,W,
20150114,WSF2,63,,,W,
20150114,WSF5,76,,,W,
20150115,TMAX,17,,,W,2400
20150115,TMIN,-38,,,W,2400
20150115,PRCP,0,,,W,2400
20150115,SNOW,0,,,W,
20150115,SNWD,0,,,W,
20150115,AWND,21,,,W,
20150115,WDF2,250,,,W,
20150115,WDF5,290,,,W,
20150115,WSF2,67,,,W,
20150115,WSF5,89,,,W,
20150116,TMAX,61,,,W,2400
20150116,TMIN,-66,,,W,2400
20150116,PRCP,0,,,W,2400
20150116,SNOW,0,,,W,
20150116,SNWD,0,,,W,
20150116,AWND,44,,,W,
20150116,WDF2,310,,,W,
20150116,WDF5,320,,,W,
20150116,WSF2,94,,,W,
20150116,WSF5,143,,,W,
20150116,WT08,1,,,W,
20150117,TMAX,0,,,W,2400
20150117,TMIN,-82,,,W,2400
20150117,PRCP,0,,,W,2400
20150117,SNOW,0,,,W,
20150117,SNWD,0,,,W,
20150117,AWND,27,,,W,
20150117,WDF2,310,,,W,
20150117,WDF5,190,,,W,
20150117,WSF2,63,,,W,
20150117,WSF5,103,,,W,
20150118,TMAX,56,,,W,2400
20150118,TMIN,-5,,,W,2400
20150118,PRCP,533,,,W,2400
20150118,SNOW,0,,,W,
20150118,SNWD,0,,,W,
20150118,AWND,17,,,W,
20150118,WDF2,270,,,W,
20150118,WDF5,210,,,W,
20150118,WSF2,45,,,W,
20150118,WSF5,89,,,W,
20150118,WT01,1,,,W,
20150118,WT02,1,,,W,
20150119,TMAX,56,,,W,2400
20150119,TMIN,22,,,W,2400
20150119,PRCP,0,,,W,2400
20150119,SNOW,0,,,W,
20150119,SNWD,0,,,W,
20150119,AWND,34,,,W,
20150119,WDF2,290,,,W,
20150119,WDF5,270,,,W,
20150119,WSF2,72,,,W,
20150119,WSF5,148,,,W,
20150120,TMAX,44,,,W,2400
20150120,TMIN,0,,,W,2400
20150120,PRCP,0,,,W,2400
20150120,SNOW,0,,,W,
20150120,SNWD,0,,,W,
20150120,AWND,26,,,W,
20150120,WDF2,290,,,W,
20150120,WDF5,280,,,W,
20150120,WSF2,58,,,W,
20150120,WSF5,89,,,W,
20150121,TMAX,22,,,W,2400
20150121,TMIN,-38,,,W,2400
20150121,PRCP,0,,,W,2400
20150121,SNOW,0,,,W,
20150121,SNWD,0,,,W,
20150121,AWND,19,,,W,
20150121,WDF2,350,,,W,
20150121,WDF5,20,,,W,
20150121,WSF2,45,,,W,
20150121,WSF5,67,,,W,
20150122,TMAX,44,,,W,2400
20150122,TMIN,-5,,,W,2400
20150122,PRCP,0,,,W,2400
20150122,SNOW,0,,,W,
20150122,SNWD,0,,,W,
20150122,AWND,25,,,W,
20150122,WDF2,310,,,W,
20150122,WDF5,310,,,W,
20150122,WSF2,63,,,W,
20150122,WSF5,94,,,W,
20150122,WT08,1,,,W,
20150123,TMAX,39,,,W,2400
20150123,TMIN,-21,,,W,2400
20150123,PRCP,0,,,W,2400
20150123,SNOW,0,,,W,
20150123,SNWD,0,,,W,
20150123,AWND,25,,,W,
20150123,WDF2,250,,,W,
20150123,WDF5,250,,,W,
20150123,WSF2,63,,,W,
20150123,WSF5,85,,,W,
20150124,TMAX,39,,,W,2400
20150124,TMIN,6,,,W,2400
20150124,PRCP,183,,,W,2400
20150124,SNOW,64,,,W,
20150124,SNWD,80,,,W,
20150124,AWND,27,,,W,
20150124,WDF2,290,,,W,
20150124,WDF5,290,,,W,
20150124,WSF2,63,,,W,
20150124,WSF5,107,,,W,
20150124,WT01,1,,,W,
20150124,WT08,1,,,W,
20150125,TMAX,56,,,W,2400
20150125,TMIN,-5,,,W,2400
20150125,PRCP,0,,,W,2400
20150125,SNOW,0,,,W,
20150125,SNWD,50,,,W,
20150125,AWND,28,,,W,
20150125,WDF2,250,,,W,
20150125,WDF5,260,,,W,
20150125,WSF2,76,,,W,
20150125,WSF5,134,,,W,
20150126,TMAX,-5,,,W,2400
20150126,TMIN,-55,,,W,2400
20150126,PRCP,122,,,W,2400
20150126,SNOW,140,,,W,
20150126,SNWD,50,,,W,
20150126,AWND,57,,,W,
20150126,WDF2,60,,,W,
20150126,WDF5,50,,,W,
20150126,WSF2,103,,,W,
20150126,WSF5,152,,,W,
20150126,WT01,1,,,W,
20150126,WT02,1,,,W,
20150126,WT08,1,,,W,
20150127,TMAX,-10,,,W,2400
20150127,TMIN,-66,,,W,2400
20150127,PRCP,91,,,W,2400
20150127,SNOW,109,,,W,
20150127,SNWD,200,,,W,
20150127,AWND,37,,,W,
20150127,WDF2,10,,,W,
20150127,WDF5,330,,,W,
20150127,WSF2,76,,,W,
20150127,WSF5,134,,,W,
20150127,WT01,1,,,W,
20150127,WT02,1,,,W,
20150127,WT08,1,,,W,
20150128,TMAX,11,,,W,2400
20150128,TMIN,-88,,,W,2400
20150128,PRCP,0,,,W,2400
20150128,SNOW,0,,,W,
20150128,SNWD,200,,,W,
20150128,AWND,34,,,W,
20150128,WDF2,310,,,W,
20150128,WDF5,310,,,W,
20150128,WSF2,72,,,W,
20150128,WSF5,107,,,W,
20150129,TMAX,22,,,W,2400
20150129,TMIN,-71,,,W,2400
20150129,PRCP,5,,,W,2400
20150129,SNOW,0,T,,W,
20150129,SNWD,150,,,W,
20150129,AWND,17,,,W,
20150129,WDF2,190,,,W,
20150129,WDF5,180,,,W,
20150129,WSF2,63,,,W,
20150129,WSF5,89,,,W,
20150130,TMAX,33,,,W,2400
20150130,TMIN,-71,,,W,2400
20150130,PRCP,15,,,W,2400
20150130,SNOW,25,,,W,
20150130,SNWD,180,,,W,
20150130,AWND,47,,,W,
20150130,WDF2,310,,,W,
20150130,WDF5,300,,,W,
20150130,WSF2,98,,,W,
20150130,WSF5,161,,,W,
20150130,WT01,1,,,W,
20150130,WT08,1,,,W,
20150131,TMAX,-32,,,W,2400
20150131,TMIN,-105,,,W,2400
20150131,PRCP,0,,,W,2400
20150131,SNOW,0,,,W,
20150131,SNWD,180,,,W,
20150131,AWND,55,,,W,
20150131,WDF2,310,,,W,
20150131,WDF5,290,,,W,
20150131,WSF2,107,,,W,
20150131,WSF5,197,,,W,
20150201,TMAX,22,,,W,2400
20150201,TMIN,-66,,,W,2400
20150201,PRCP,8,,,W,2400
20150201,SNOW,8,,,W,
20150201,SNWD,150,,,W,
20150201,AWND,17,,,W,
20150201,WDF2,250,,,W,
20150201,WDF5,260,,,W,
20150201,WSF2,54,,,W,
20150201,WSF5,76,,,W,
20150201,WT01,1,,,W,
20150201,WT08,1,,,W,
20150202,TMAX,11,,,W,2400
20150202,TMIN,-99,,,W,2400
20150202,PRCP,259,,,W,2400
20150202,SNOW,84,,,W,
20150202,SNWD,180,,,W,
20150202,AWND,44,,,W,
20150202,WDF2,70,,,W,
20150202,WDF5,310,,,W,
20150202,WSF2,98,,,W,
20150202,WSF5,143,,,W,
20150202,WT01,1,,,W,
20150202,WT02,1,,,W,
20150202,WT06,1,,,W,
20150202,WT08,1,,,W,
20150203,TMAX,-32,,,W,2400
20150203,TMIN,-105,,,W,2400
20150203,PRCP,0,,,W,2400
20150203,SNOW,0,,,W,
20150203,SNWD,200,,,W,
20150203,AWND,32,,,W,
20150203,WDF2,310,,,W,
20150203,WDF5,310,,,W,
20150203,WSF2,76,,,W,
20150203,WSF5,121,,,W,
20150204,TMAX,61,,,W,2400
20150204,TMIN,-43,,,W,2400
20150204,PRCP,0,,,W,2400
20150204,SNOW,0,,,W,
20150204,SNWD,200,,,W,
20150204,AWND,19,,,W,
20150204,WDF2,260,,,W,
20150204,WDF5,250,,,W,
20150204,WSF2,58,,,W,
20150204,WSF5,85,,,W,
20150205,TMAX,56,,,W,2400
20150205,TMIN,-99,,,W,2400
20150205,PRCP,0,,,W,2400
20150205,AWND,38,,,W,
20150205,PGTM,1342,,,W,
20150205,WDF2,360,,,W,
20150205,WDF5,310,,,W,
20150205,WSF2,89,,,W,
20150205,WSF5,134,,,W,
